val_loss,eff,pur,current_lr,epoch,step,train_loss
0.0046572620049119,0.5943211913108826,0.0279533788561821,0.00012500002048909664,0,79,
,,,,0,79,0.10862595587968826
0.004216522444039583,0.8056209683418274,0.0504445843398571,0.0002500000409781933,1,159,
,,,,1,159,0.029932517558336258
0.0040657962672412395,0.8731765747070312,0.06747892498970032,0.00037499997415579855,2,239,
,,,,2,239,0.0177446436136961
0.004013453144580126,0.8851202130317688,0.07682382315397263,0.00034999995841644704,3,319,
,,,,3,319,0.014385610818862915
0.00399317592382431,0.9021119475364685,0.08599238097667694,0.0006249999860301614,4,399,
,,,,4,399,0.012910861521959305
0.0039788177236914635,0.8985884785652161,0.08799489587545395,0.0007499999483115971,5,479,
,,,,5,479,0.01202505175024271
0.003970828838646412,0.924784243106842,0.09576992690563202,0.0008750000852160156,6,559,
,,,,6,559,0.011358873918652534
0.003965158946812153,0.9264410734176636,0.09690320491790771,0.0006999999168328941,7,639,
,,,,7,639,0.010786337777972221
0.003952032886445522,0.9365483522415161,0.10431160777807236,0.0006999999168328941,8,719,
,,,,8,719,0.00986556988209486
0.003939702175557613,0.9491884708404541,0.11005867272615433,0.0006999999168328941,9,799,
,,,,9,799,0.009783047251403332
0.003935911227017641,0.9388195276260376,0.11065927892923355,0.0006999999168328941,10,879,
,,,,10,879,0.009557005949318409
0.0039232829585671425,0.9358763694763184,0.11251800507307053,0.0004900000640191138,11,959,
,,,,11,959,0.009467609226703644
0.0039342595264315605,0.9596622586250305,0.1184505969285965,0.0004900000640191138,12,1039,
,,,,12,1039,0.008877856656908989
0.00393300224095583,0.9601213335990906,0.12107688188552856,0.0004900000640191138,13,1119,
,,,,13,1119,0.008824831806123257
0.003926893230527639,0.9570901989936829,0.1218506321310997,0.0004900000640191138,14,1199,
,,,,14,1199,0.008832105435431004
0.00392364664003253,0.9459242820739746,0.1243315264582634,0.0003429999924264848,15,1279,
,,,,15,1279,0.008725648745894432
0.003922438248991966,0.9546203017234802,0.1275862753391266,0.0003429999924264848,16,1359,
,,,,16,1359,0.008397622965276241
0.003921851981431246,0.9518586993217468,0.12823808193206787,0.0003429999924264848,17,1439,
,,,,17,1439,0.008346309885382652
0.0039176056161522865,0.9567844867706299,0.13042166829109192,0.0003429999924264848,18,1519,
,,,,18,1519,0.008369139395654202
0.003917461261153221,0.9520715475082397,0.12982599437236786,0.00024009999469853938,19,1599,
,,,,19,1599,0.008388906717300415
0.003909079823642969,0.9696210026741028,0.132195383310318,0.00024009999469853938,20,1679,
,,,,20,1679,0.008191264234483242
0.003918865695595741,0.9636534452438354,0.1346164494752884,0.00024009999469853938,21,1759,
,,,,21,1759,0.008216151967644691
0.00390656478703022,0.9708254337310791,0.135235995054245,0.00024009999469853938,22,1839,
,,,,22,1839,0.008210835047066212
0.003908190876245499,0.9663997888565063,0.13484437763690948,0.00016806999337859452,23,1919,
,,,,23,1919,0.008175785653293133
0.003898609196767211,0.9760969877243042,0.13391707837581635,0.00016806999337859452,24,1999,
,,,,24,1999,0.008066149428486824
0.003901414107531309,0.9661619663238525,0.13663987815380096,0.00016806999337859452,25,2079,
,,,,25,2079,0.008044632151722908
0.003906235797330737,0.9728177189826965,0.13620130717754364,0.00016806999337859452,26,2159,
,,,,26,2159,0.00801874976605177
0.003904081881046295,0.9672357439994812,0.13612523674964905,0.00011764899682020769,27,2239,
,,,,27,2239,0.008003572933375835
0.0038972487673163414,0.9670227766036987,0.13670864701271057,0.00011764899682020769,28,2319,
,,,,28,2319,0.007994912564754486
0.003901449963450432,0.9641789197921753,0.13905270397663116,0.00011764899682020769,29,2399,
,,,,29,2399,0.007970074191689491
