val_loss,eff,pur,current_lr,epoch,step,train_loss
0.0044006663374602795,0.6529706716537476,0.032571908086538315,0.00012500002048909664,0,79,
,,,,0,79,0.08841399103403091
0.00420451071113348,0.841912567615509,0.04672805964946747,0.0002500000409781933,1,159,
,,,,1,159,0.022762777283787727
0.0040463595651090145,0.8852918148040771,0.06412079185247421,0.00037499997415579855,2,239,
,,,,2,239,0.01697489432990551
0.004025182221084833,0.8916285037994385,0.07675047963857651,0.00034999995841644704,3,319,
,,,,3,319,0.014888458885252476
0.0039914445951581,0.9098650813102722,0.08771835267543793,0.0006249999860301614,4,399,
,,,,4,399,0.013186982832849026
0.0039711808785796165,0.8978824019432068,0.09057659655809402,0.0007499999483115971,5,479,
,,,,5,479,0.011916893534362316
0.003968867473304272,0.9136126637458801,0.09633146971464157,0.0008750000852160156,6,559,
,,,,6,559,0.011042463593184948
0.00394184235483408,0.9439817667007446,0.10071292519569397,0.0006999999168328941,7,639,
,,,,7,639,0.01042549405246973
0.003938645124435425,0.9551628828048706,0.10883438587188721,0.0006999999168328941,8,719,
,,,,8,719,0.009257227182388306
0.003918882459402084,0.9634578227996826,0.11409484595060349,0.0006999999168328941,9,799,
,,,,9,799,0.008993828669190407
0.003931278828531504,0.9643425345420837,0.1149304062128067,0.0006999999168328941,10,879,
,,,,10,879,0.008909539319574833
0.003938979469239712,0.9679986834526062,0.11688446998596191,0.0004900000640191138,11,959,
,,,,11,959,0.0088259382173419
0.003921540454030037,0.9784493446350098,0.12217652052640915,0.0004900000640191138,12,1039,
,,,,12,1039,0.008340981788933277
0.003919382579624653,0.981916606426239,0.12380331009626389,0.0004900000640191138,13,1119,
,,,,13,1119,0.008310450240969658
0.003919461276382208,0.9767782092094421,0.12385964393615723,0.0004900000640191138,14,1199,
,,,,14,1199,0.008281939662992954
0.003916420508176088,0.9762691259384155,0.12740160524845123,0.0003429999924264848,15,1279,
,,,,15,1279,0.008249165490269661
0.0039120870642364025,0.9697607755661011,0.12653936445713043,0.0003429999924264848,16,1359,
,,,,16,1359,0.00803891010582447
0.00391001533716917,0.9728264808654785,0.12765838205814362,0.0003429999924264848,17,1439,
,,,,17,1439,0.008017615415155888
0.003909593913704157,0.9721620678901672,0.128602534532547,0.0003429999924264848,18,1519,
,,,,18,1519,0.008012137375772
0.003910712897777557,0.9704733490943909,0.12948369979858398,0.00024009999469853938,19,1599,
,,,,19,1599,0.00796478521078825
0.003899090923368931,0.97629314661026,0.13278506696224213,0.00024009999469853938,20,1679,
,,,,20,1679,0.007831056602299213
0.0039007128216326237,0.9770962595939636,0.13366930186748505,0.00024009999469853938,21,1759,
,,,,21,1759,0.007853023707866669
0.003897243645042181,0.9789072275161743,0.13454268872737885,0.00024009999469853938,22,1839,
,,,,22,1839,0.007852748036384583
0.003896949114277959,0.9782273173332214,0.13695679605007172,0.00016806999337859452,23,1919,
,,,,23,1919,0.007845617830753326
0.0039038958493620157,0.9738353490829468,0.13583488762378693,0.00016806999337859452,24,1999,
,,,,24,1999,0.007807798683643341
0.0039037023670971394,0.9746628403663635,0.13778001070022583,0.00016806999337859452,25,2079,
,,,,25,2079,0.007761861197650433
0.0039030304178595543,0.9775238633155823,0.1370663046836853,0.00016806999337859452,26,2159,
,,,,26,2159,0.007790622301399708
0.0038978401571512222,0.9713514447212219,0.13744387030601501,0.00011764899682020769,27,2239,
,,,,27,2239,0.007759649306535721
0.003891824511811137,0.9829984307289124,0.13798768818378448,0.00011764899682020769,28,2319,
,,,,28,2319,0.007651045452803373
0.0038882915396243334,0.9839821457862854,0.13845692574977875,0.00011764899682020769,29,2399,
,,,,29,2399,0.007653546053916216
