val_loss,eff,pur,current_lr,epoch,step,train_loss
0.005129323340952396,0.51372230052948,0.01929510198533535,0.00012500002048909664,0,79,
,,,,0,79,0.11212079226970673
0.005259829107671976,0.6385059952735901,0.022128082811832428,0.0002500000409781933,1,159,
,,,,1,159,0.03765545412898064
0.005151864141225815,0.7194197177886963,0.021845605224370956,0.00037499997415579855,2,239,
,,,,2,239,0.025974998250603676
0.0051468294113874435,0.7584912180900574,0.022517843171954155,0.00034999995841644704,3,319,
,,,,3,319,0.022518035024404526
0.005076261702924967,0.7913808822631836,0.021954940631985664,0.0006249999860301614,4,399,
,,,,4,399,0.01989457756280899
0.004962738137692213,0.805119514465332,0.02215949445962906,0.0007499999483115971,5,479,
,,,,5,479,0.019236654043197632
0.005008133128285408,0.8309508562088013,0.0228115227073431,0.0008750000852160156,6,559,
,,,,6,559,0.01748233288526535
0.005128578748553991,0.8357534408569336,0.021803714334964752,0.0006999999168328941,7,639,
,,,,7,639,0.01709062233567238
0.00509233633056283,0.8526384830474854,0.0215000007301569,0.0006999999168328941,8,719,
,,,,8,719,0.01538892462849617
0.005040155258029699,0.8724502325057983,0.02127636969089508,0.0006999999168328941,9,799,
,,,,9,799,0.014890954829752445
0.005057693924754858,0.888176679611206,0.020984994247555733,0.0006999999168328941,10,879,
,,,,10,879,0.01450860034674406
0.005104216281324625,0.8904685974121094,0.02059991843998432,0.0004900000640191138,11,959,
,,,,11,959,0.014166848734021187
0.005135787185281515,0.8978444933891296,0.02019033394753933,0.0004900000640191138,12,1039,
,,,,12,1039,0.013739039190113544
0.005136669147759676,0.9004102945327759,0.02012462541460991,0.0004900000640191138,13,1119,
,,,,13,1119,0.013603206723928452
0.005157297942787409,0.9034760594367981,0.01993979513645172,0.0004900000640191138,14,1199,
,,,,14,1199,0.013487180694937706
0.005158939864486456,0.9059111475944519,0.019983695819973946,0.0003429999924264848,15,1279,
,,,,15,1279,0.013436008244752884
0.005163919180631638,0.9086611270904541,0.019926367327570915,0.0003429999924264848,16,1359,
,,,,16,1359,0.013221208937466145
0.00517863966524601,0.9133663177490234,0.019889386370778084,0.0003429999924264848,17,1439,
,,,,17,1439,0.013147355057299137
0.00518236355856061,0.9124598503112793,0.02004687301814556,0.0003429999924264848,18,1519,
,,,,18,1519,0.013097784481942654
0.0051938206888735294,0.9116403460502625,0.020020386204123497,0.00024009999469853938,19,1599,
,,,,19,1599,0.013060891069471836
0.005225508939474821,0.9175141453742981,0.019944481551647186,0.00024009999469853938,20,1679,
,,,,20,1679,0.01299288123846054
0.005232143681496382,0.9192230701446533,0.020051106810569763,0.00024009999469853938,21,1759,
,,,,21,1759,0.012978019192814827
0.005212740041315556,0.9191485047340393,0.020032769069075584,0.00024009999469853938,22,1839,
,,,,22,1839,0.012962506152689457
0.005215892102569342,0.9220873117446899,0.020077010616660118,0.00016806999337859452,23,1919,
,,,,23,1919,0.01290640328079462
0.005211684387177229,0.9229155778884888,0.0201750248670578,0.00016806999337859452,24,1999,
,,,,24,1999,0.012834813445806503
0.005209227558225393,0.9221488237380981,0.020259631797671318,0.00016806999337859452,25,2079,
,,,,25,2079,0.012759612873196602
0.005213801749050617,0.9235259294509888,0.020205900073051453,0.00016806999337859452,26,2159,
,,,,26,2159,0.012725339271128178
0.005219625774770975,0.9257224202156067,0.02018585056066513,0.00011764899682020769,27,2239,
,,,,27,2239,0.012688305228948593
0.0052244411781430244,0.9273086190223694,0.020289327949285507,0.00011764899682020769,28,2319,
,,,,28,2319,0.012613964267075062
0.005225331522524357,0.9273539185523987,0.020358547568321228,0.00011764899682020769,29,2399,
,,,,29,2399,0.012599925510585308
