val_loss,eff,pur,current_lr,epoch,step,train_loss
0.005881050135940313,0.7050952911376953,0.012153460644185543,0.00012500002048909664,0,79,
,,,,0,79,0.07710130512714386
0.005757053382694721,0.8448418378829956,0.015989352017641068,0.0002500000409781933,1,159,
,,,,1,159,0.02821025438606739
0.005907491780817509,0.9157004952430725,0.01727782003581524,0.00037499997415579855,2,239,
,,,,2,239,0.021302880719304085
0.004960693884640932,0.9447561502456665,0.02203909307718277,0.00034999995841644704,3,319,
,,,,3,319,0.018895398825407028
0.004116382449865341,0.9437038898468018,0.0412118099629879,0.0006249999860301614,4,399,
,,,,4,399,0.017292939126491547
0.004619267303496599,0.9566302299499512,0.020916299894452095,0.0007499999483115971,5,479,
,,,,5,479,0.014333847910165787
0.004784122575074434,0.9677935838699341,0.020129110664129257,0.0008750000852160156,6,559,
,,,,6,559,0.01058531366288662
0.004055552650243044,0.9306499361991882,0.028798628598451614,0.0006999999168328941,7,639,
,,,,7,639,0.009796777740120888
0.003919715527445078,0.9731507301330566,0.04477609694004059,0.0006999999168328941,8,719,
,,,,8,719,0.009388234466314316
0.003926092758774757,0.9399413466453552,0.05268646404147148,0.0006999999168328941,9,799,
,,,,9,799,0.009424259886145592
0.003909972030669451,0.9206863641738892,0.0630180761218071,0.0006999999168328941,10,879,
,,,,10,879,0.009184875525534153
0.0038734914269298315,0.925078809261322,0.068071149289608,0.0004900000640191138,11,959,
,,,,11,959,0.009182639420032501
0.003902645083144307,0.9467765092849731,0.07753916084766388,0.0004900000640191138,12,1039,
,,,,12,1039,0.008723505772650242
0.0038927283603698015,0.9863109588623047,0.08363557606935501,0.0004900000640191138,13,1119,
,,,,13,1119,0.008815835230052471
0.003893509041517973,0.9566126465797424,0.08924241364002228,0.0004900000640191138,14,1199,
,,,,14,1199,0.00866471603512764
0.003886675462126732,0.9656381011009216,0.09469611197710037,0.0003429999924264848,15,1279,
,,,,15,1279,0.00869883131235838
0.003884807461872697,0.9768348932266235,0.09837646782398224,0.0003429999924264848,16,1359,
,,,,16,1359,0.008439864963293076
0.0038891236763447523,0.9813516736030579,0.10248865187168121,0.0003429999924264848,17,1439,
,,,,17,1439,0.008438230492174625
0.0038859869819134474,0.9804826378822327,0.10572848469018936,0.0003429999924264848,18,1519,
,,,,18,1519,0.00841154158115387
0.00389168132096529,0.9807039499282837,0.10823213309049606,0.00024009999469853938,19,1599,
,,,,19,1599,0.0084155835211277
0.003876960603520274,0.9905813336372375,0.11385352164506912,0.00024009999469853938,20,1679,
,,,,20,1679,0.008108286187052727
0.003874841146171093,0.9910239577293396,0.11584094166755676,0.00024009999469853938,21,1759,
,,,,21,1759,0.008151336573064327
0.003872618777677417,0.9897782206535339,0.11757518351078033,0.00024009999469853938,22,1839,
,,,,22,1839,0.008155562914907932
0.0038740928284823895,0.9893190264701843,0.11904209852218628,0.00016806999337859452,23,1919,
,,,,23,1919,0.008169429376721382
0.0038633779622614384,0.991753339767456,0.12216188758611679,0.00016806999337859452,24,1999,
,,,,24,1999,0.007916350848972797
0.003866183804348111,0.9916630387306213,0.1239551454782486,0.00016806999337859452,25,2079,
,,,,25,2079,0.007937007583677769
0.0038658238481730223,0.991286039352417,0.12549619376659393,0.00016806999337859452,26,2159,
,,,,26,2159,0.007951187901198864
0.0038645684253424406,0.991286039352417,0.12675626575946808,0.00011764899682020769,27,2239,
,,,,27,2239,0.0079512819647789
0.0038751070387661457,0.9909253120422363,0.1307523250579834,0.00011764899682020769,28,2319,
,,,,28,2319,0.007790836971253157
0.003871999215334654,0.9906466007232666,0.1321207880973816,0.00011764899682020769,29,2399,
,,,,29,2399,0.007789814379066229
