val_loss,eff,pur,current_lr,epoch,step,train_loss
0.004321475047618151,0.6735870242118835,0.0360143817961216,0.00012500002048909664,0,79,
,,,,0,79,0.07849304378032684
0.004075152799487114,0.8507344126701355,0.05247347429394722,0.0002500000409781933,1,159,
,,,,1,159,0.021509161219000816
0.004053712356835604,0.8896209001541138,0.06112402677536011,0.00037499997415579855,2,239,
,,,,2,239,0.016943657770752907
0.004014854785054922,0.8835961222648621,0.06888054311275482,0.00034999995841644704,3,319,
,,,,3,319,0.015357461757957935
0.004016476683318615,0.8927934169769287,0.07585037499666214,0.0006249999860301614,4,399,
,,,,4,399,0.013715219683945179
0.003979917149990797,0.9080955982208252,0.08440529555082321,0.0007499999483115971,5,479,
,,,,5,479,0.012371283024549484
0.003954215906560421,0.8873820304870605,0.09399931877851486,0.0008750000852160156,6,559,
,,,,6,559,0.011745963245630264
0.003939423710107803,0.9326698184013367,0.1003403440117836,0.0006999999168328941,7,639,
,,,,7,639,0.010984198190271854
0.003937251400202513,0.9625148177146912,0.10614165663719177,0.0006999999168328941,8,719,
,,,,8,719,0.009793725796043873
0.003945305477827787,0.9306458234786987,0.10705208778381348,0.0006999999168328941,9,799,
,,,,9,799,0.00942840427160263
0.003948574420064688,0.9477765560150146,0.10633477568626404,0.0006999999168328941,10,879,
,,,,10,879,0.009301111102104187
0.003935197833925486,0.9571458101272583,0.1148260310292244,0.0004900000640191138,11,959,
,,,,11,959,0.00927638914436102
0.003930901177227497,0.9539247751235962,0.1200103685259819,0.0004900000640191138,12,1039,
,,,,12,1039,0.00877823680639267
0.003929449710994959,0.9662691354751587,0.1192140206694603,0.0004900000640191138,13,1119,
,,,,13,1119,0.008690319024026394
0.003925079945474863,0.9639657139778137,0.12255736440420151,0.0004900000640191138,14,1199,
,,,,14,1199,0.008676797151565552
0.0039206016808748245,0.9566876888275146,0.12218131124973297,0.0003429999924264848,15,1279,
,,,,15,1279,0.00867344532161951
0.003909240011125803,0.9650306701660156,0.1240856796503067,0.0003429999924264848,16,1359,
,,,,16,1359,0.00824751891195774
0.0039143809117376804,0.9651544094085693,0.126981720328331,0.0003429999924264848,17,1439,
,,,,17,1439,0.00827040895819664
0.003907328471541405,0.9709162712097168,0.1296370029449463,0.0003429999924264848,18,1519,
,,,,18,1519,0.008324554190039635
0.003908597864210606,0.9748344421386719,0.12848396599292755,0.00024009999469853938,19,1599,
,,,,19,1599,0.008247638121247292
0.0039001910481601954,0.964104175567627,0.12849673628807068,0.00024009999469853938,20,1679,
,,,,20,1679,0.00800656620413065
0.003902633674442768,0.9699153304100037,0.13042432069778442,0.00024009999469853938,21,1759,
,,,,21,1759,0.008042185567319393
0.003901889082044363,0.9672277569770813,0.13285881280899048,0.00024009999469853938,22,1839,
,,,,22,1839,0.008040287531912327
0.0039042537100613117,0.9648991227149963,0.13171182572841644,0.00016806999337859452,23,1919,
,,,,23,1919,0.008042380213737488
0.003895267378538847,0.9694246649742126,0.13264882564544678,0.00016806999337859452,24,1999,
,,,,24,1999,0.00793694518506527
0.0038980923127382994,0.9738588929176331,0.13301517069339752,0.00016806999337859452,25,2079,
,,,,25,2079,0.007929163053631783
0.003893299261108041,0.9751464128494263,0.13354533910751343,0.00016806999337859452,26,2159,
,,,,26,2159,0.00790424644947052
0.003892085049301386,0.9749903678894043,0.13557013869285583,0.00011764899682020769,27,2239,
,,,,27,2239,0.007914839312434196
0.0038964301347732544,0.9693830609321594,0.13612832129001617,0.00011764899682020769,28,2319,
,,,,28,2319,0.007881524972617626
0.0039012914057821035,0.9647446274757385,0.13433639705181122,0.00011764899682020769,29,2399,
,,,,29,2399,0.007867429405450821
