val_loss,eff,pur,current_lr,epoch,step,train_loss
0.004727174062281847,0.6858737468719482,0.02474614419043064,0.00012500002048909664,0,79,
,,,,0,79,0.08845805376768112
0.004436347633600235,0.8144906163215637,0.032772812992334366,0.0002500000409781933,1,159,
,,,,1,159,0.02481158636510372
0.0041008275002241135,0.8755632042884827,0.054276615381240845,0.00037499997415579855,2,239,
,,,,2,239,0.0173200536519289
0.004056260455399752,0.8964643478393555,0.07084203511476517,0.00034999995841644704,3,319,
,,,,3,319,0.0156216099858284
0.003998961299657822,0.9145307540893555,0.08192285895347595,0.0006249999860301614,4,399,
,,,,4,399,0.013259556144475937
0.003987233620136976,0.9316040873527527,0.08851455897092819,0.0007499999483115971,5,479,
,,,,5,479,0.01194028090685606
0.003974634222686291,0.9303919672966003,0.09147139638662338,0.0008750000852160156,6,559,
,,,,6,559,0.011058331467211246
0.003957988694310188,0.9320315718650818,0.09658019244670868,0.0006999999168328941,7,639,
,,,,7,639,0.010462654754519463
0.003943785093724728,0.9624983668327332,0.1032923087477684,0.0006999999168328941,8,719,
,,,,8,719,0.009442952461540699
0.003938017413020134,0.9697851538658142,0.10635475069284439,0.0006999999168328941,9,799,
,,,,9,799,0.009221726097166538
0.003934388980269432,0.9749246835708618,0.10933064669370651,0.0006999999168328941,10,879,
,,,,10,879,0.008969906717538834
0.00393268745392561,0.9783596992492676,0.11198560893535614,0.0004900000640191138,11,959,
,,,,11,959,0.008810686878859997
0.003930107690393925,0.9661946296691895,0.116681769490242,0.0004900000640191138,12,1039,
,,,,12,1039,0.008383532054722309
0.0039252107962965965,0.9665881395339966,0.11896196752786636,0.0004900000640191138,13,1119,
,,,,13,1119,0.00831648614257574
0.003921946510672569,0.9690715074539185,0.12064217031002045,0.0004900000640191138,14,1199,
,,,,14,1199,0.008280430920422077
0.003919718321412802,0.9693421125411987,0.12201596796512604,0.0003429999924264848,15,1279,
,,,,15,1279,0.008233546279370785
0.003909129183739424,0.9780633449554443,0.12547560036182404,0.0003429999924264848,16,1359,
,,,,16,1359,0.007998946122825146
0.003907696343958378,0.9787846803665161,0.12668228149414062,0.0003429999924264848,17,1439,
,,,,17,1439,0.007958291098475456
0.00390611682087183,0.979850709438324,0.1279153674840927,0.0003429999924264848,18,1519,
,,,,18,1519,0.0079347537830472
0.003904796903952956,0.9796536564826965,0.12906189262866974,0.00024009999469853938,19,1599,
,,,,19,1599,0.007921421900391579
0.003889622865244746,0.9817445874214172,0.129048690199852,0.00024009999469853938,20,1679,
,,,,20,1679,0.00785138551145792
0.003889203304424882,0.9800482988357544,0.13005663454532623,0.00024009999469853938,21,1759,
,,,,21,1759,0.007871497422456741
0.0038878056220710278,0.979728639125824,0.13063693046569824,0.00024009999469853938,22,1839,
,,,,22,1839,0.007864209823310375
0.0038860586937516928,0.9791797399520874,0.13151606917381287,0.00016806999337859452,23,1919,
,,,,23,1919,0.007848452776670456
0.0038949113804847,0.9690062403678894,0.13199390470981598,0.00016806999337859452,24,1999,
,,,,24,1999,0.007750299759209156
0.003894273191690445,0.9687442779541016,0.1326015442609787,0.00016806999337859452,25,2079,
,,,,25,2079,0.007750049699097872
0.0038920182269066572,0.9680641293525696,0.13309833407402039,0.00016806999337859452,26,2159,
,,,,26,2159,0.0077489446848630905
0.0038911323063075542,0.9676868915557861,0.133705735206604,0.00011764899682020769,27,2239,
,,,,27,2239,0.0077420929446816444
0.003880869597196579,0.9885804653167725,0.13667641580104828,0.00011764899682020769,28,2319,
,,,,28,2319,0.007660040631890297
0.00387949519790709,0.9887118339538574,0.137115016579628,0.00011764899682020769,29,2399,
,,,,29,2399,0.007643012795597315
