val_loss,eff,pur,current_lr,epoch,step,train_loss
0.004673912189900875,0.5799130797386169,0.029304709285497665,0.00012500002048909664,0,79,
,,,,0,79,0.1043570414185524
0.004337270278483629,0.7923422455787659,0.043542128056287766,0.0002500000409781933,1,159,
,,,,1,159,0.02415475621819496
0.004112317226827145,0.842052161693573,0.05893963575363159,0.00037499997415579855,2,239,
,,,,2,239,0.017481938004493713
0.0040407306514680386,0.8579227328300476,0.07249387353658676,0.00034999995841644704,3,319,
,,,,3,319,0.014844386838376522
0.004005638882517815,0.8860699534416199,0.08541494607925415,0.0006249999860301614,4,399,
,,,,4,399,0.013216102495789528
0.003994685132056475,0.902127742767334,0.09240347892045975,0.0007499999483115971,5,479,
,,,,5,479,0.012094251811504364
0.003963002003729343,0.9179566502571106,0.09801428765058517,0.0008750000852160156,6,559,
,,,,6,559,0.011239211075007915
0.003966390620917082,0.9310302734375,0.10176225751638412,0.0006999999168328941,7,639,
,,,,7,639,0.010831494815647602
0.003955012187361717,0.943743884563446,0.1054927259683609,0.0006999999168328941,8,719,
,,,,8,719,0.009888765402138233
0.003946362063288689,0.948072075843811,0.10395698994398117,0.0006999999168328941,9,799,
,,,,9,799,0.00957320537418127
0.003950122743844986,0.9561624526977539,0.10847954452037811,0.0006999999168328941,10,879,
,,,,10,879,0.009326618164777756
0.003948951605707407,0.9542197585105896,0.11102935671806335,0.0004900000640191138,11,959,
,,,,11,959,0.009168664924800396
0.003936289809644222,0.9528182744979858,0.11474214494228363,0.0004900000640191138,12,1039,
,,,,12,1039,0.00875057652592659
0.003944277297705412,0.9596056342124939,0.11550162732601166,0.0004900000640191138,13,1119,
,,,,13,1119,0.008664367720484734
0.003935886546969414,0.9559253454208374,0.1188371330499649,0.0004900000640191138,14,1199,
,,,,14,1199,0.008680270984768867
0.003924459684640169,0.9615325927734375,0.11767800897359848,0.0003429999924264848,15,1279,
,,,,15,1279,0.008644781075417995
0.003928124438971281,0.9637770056724548,0.12090112268924713,0.0003429999924264848,16,1359,
,,,,16,1359,0.00828462652862072
0.0039268662221729755,0.95428466796875,0.12482980638742447,0.0003429999924264848,17,1439,
,,,,17,1439,0.008332651108503342
0.003920594695955515,0.9657600522041321,0.125496506690979,0.0003429999924264848,18,1519,
,,,,18,1519,0.008266188204288483
0.003921810071915388,0.9635062217712402,0.12592819333076477,0.00024009999469853938,19,1599,
,,,,19,1599,0.008247599005699158
0.003915072418749332,0.9615301489830017,0.1302533894777298,0.00024009999469853938,20,1679,
,,,,20,1679,0.00809275172650814
0.003916257526725531,0.9614729285240173,0.13036563992500305,0.00024009999469853938,21,1759,
,,,,21,1759,0.008179747499525547
0.003908916842192411,0.9709656834602356,0.13194607198238373,0.00024009999469853938,22,1839,
,,,,22,1839,0.008104252628982067
0.003911169711500406,0.964604377746582,0.12977848947048187,0.00016806999337859452,23,1919,
,,,,23,1919,0.00814348179847002
0.003914982080459595,0.9653182029724121,0.13153038918972015,0.00016806999337859452,24,1999,
,,,,24,1999,0.008056640625
0.003907828591763973,0.9615556001663208,0.13206981122493744,0.00016806999337859452,25,2079,
,,,,25,2079,0.00806468166410923
0.003917460795491934,0.9621376395225525,0.1343906670808792,0.00016806999337859452,26,2159,
,,,,26,2159,0.008051827549934387
0.0039056523237377405,0.9659900069236755,0.13422557711601257,0.00011764899682020769,27,2239,
,,,,27,2239,0.008100751787424088
0.00390991847962141,0.983949601650238,0.1329018920660019,0.00011764899682020769,28,2319,
,,,,28,2319,0.007911563850939274
0.0039008455350995064,0.9803832769393921,0.1332167237997055,0.00011764899682020769,29,2399,
,,,,29,2399,0.007907919585704803
