val_loss,eff,pur,current_lr,epoch,step,train_loss
0.004770074039697647,0.603003978729248,0.023853279650211334,0.00012500002048909664,0,79,
,,,,0,79,0.09892645478248596
0.004847233649343252,0.8181449174880981,0.029922710731625557,0.0002500000409781933,1,159,
,,,,1,159,0.023882735520601273
0.004225074779242277,0.8645676970481873,0.04171578958630562,0.00037499997415579855,2,239,
,,,,2,239,0.017829179763793945
0.004056005738675594,0.8924762010574341,0.0601312629878521,0.00034999995841644704,3,319,
,,,,3,319,0.014910767786204815
0.004004433751106262,0.9016449451446533,0.07865917682647705,0.0006249999860301614,4,399,
,,,,4,399,0.013468487188220024
0.00398526294156909,0.8894320130348206,0.09354747831821442,0.0007499999483115971,5,479,
,,,,5,479,0.011997115798294544
0.003966987133026123,0.914734959602356,0.10298343747854233,0.0008750000852160156,6,559,
,,,,6,559,0.011278100311756134
0.003955170512199402,0.9130719304084778,0.10837452113628387,0.0006999999168328941,7,639,
,,,,7,639,0.01048229355365038
0.003932235296815634,0.9540072679519653,0.11925414204597473,0.0006999999168328941,8,719,
,,,,8,719,0.009612931869924068
0.003928585443645716,0.9466708898544312,0.1211613118648529,0.0006999999168328941,9,799,
,,,,9,799,0.009272843599319458
0.003922120667994022,0.9483838677406311,0.12387160956859589,0.0006999999168328941,10,879,
,,,,10,879,0.00907040573656559
0.003923490177839994,0.9488101005554199,0.12656357884407043,0.0004900000640191138,11,959,
,,,,11,959,0.008990232832729816
0.003931558225303888,0.9504404067993164,0.12526947259902954,0.0004900000640191138,12,1039,
,,,,12,1039,0.008550620637834072
0.003931940998882055,0.9493011832237244,0.12491343915462494,0.0004900000640191138,13,1119,
,,,,13,1119,0.008509398438036442
0.003930706065148115,0.9526536464691162,0.12737439572811127,0.0004900000640191138,14,1199,
,,,,14,1199,0.00842646136879921
0.003929805476218462,0.9512275457382202,0.12765786051750183,0.0003429999924264848,15,1279,
,,,,15,1279,0.008381719700992107
0.003913347143679857,0.9695887565612793,0.13208377361297607,0.0003429999924264848,16,1359,
,,,,16,1359,0.008199657313525677
0.003914664499461651,0.9682936668395996,0.13271799683570862,0.0003429999924264848,17,1439,
,,,,17,1439,0.008181717246770859
0.003911260049790144,0.9697686433792114,0.13398024439811707,0.0003429999924264848,18,1519,
,,,,18,1519,0.008148564025759697
0.003906646277755499,0.9723178744316101,0.13522610068321228,0.00024009999469853938,19,1599,
,,,,19,1599,0.008112381212413311
0.0038832284044474363,0.9650468826293945,0.13880836963653564,0.00024009999469853938,20,1679,
,,,,20,1679,0.00799126923084259
0.0038835310842841864,0.9676699042320251,0.13956770300865173,0.00024009999469853938,21,1759,
,,,,21,1759,0.008014516904950142
0.0038850950077176094,0.9678996205329895,0.14012084901332855,0.00024009999469853938,22,1839,
,,,,22,1839,0.007993131875991821
0.0038852805737406015,0.9668750166893005,0.1405084878206253,0.00016806999337859452,23,1919,
,,,,23,1919,0.007983100600540638
0.0038808705285191536,0.9753095507621765,0.1416051834821701,0.00016806999337859452,24,1999,
,,,,24,1999,0.00795978493988514
0.003879796015098691,0.9744571447372437,0.141997292637825,0.00016806999337859452,25,2079,
,,,,25,2079,0.007866643369197845
0.003879155032336712,0.9744982719421387,0.14219193160533905,0.00016806999337859452,26,2159,
,,,,26,2159,0.007858422584831715
0.0038781997282058,0.9743834137916565,0.14252835512161255,0.00011764899682020769,27,2239,
,,,,27,2239,0.007846159860491753
0.003871622495353222,0.9868507385253906,0.14305947721004486,0.00011764899682020769,28,2319,
,,,,28,2319,0.007721455302089453
0.003869263455271721,0.9867278337478638,0.14356611669063568,0.00011764899682020769,29,2399,
,,,,29,2399,0.0076988800428807735
