val_loss,eff,pur,current_lr,epoch,step,train_loss
0.004674350842833519,0.6264048218727112,0.02489115670323372,0.00012500002048909664,0,79,
,,,,0,79,0.09670121222734451
0.0046482086181640625,0.8095395565032959,0.03017689660191536,0.0002500000409781933,1,159,
,,,,1,159,0.025434810668230057
0.004128397908061743,0.8605362176895142,0.04456450790166855,0.00037499997415579855,2,239,
,,,,2,239,0.01910804957151413
0.004022004548460245,0.8889639973640442,0.058342624455690384,0.00034999995841644704,3,319,
,,,,3,319,0.017417259514331818
0.003989187069237232,0.9020219445228577,0.07060448825359344,0.0006249999860301614,4,399,
,,,,4,399,0.015254827216267586
0.003971464931964874,0.900374710559845,0.08048495650291443,0.0007499999483115971,5,479,
,,,,5,479,0.014067824929952621
0.00396023178473115,0.9172431230545044,0.08703932166099548,0.0008750000852160156,6,559,
,,,,6,559,0.012811796739697456
0.003944407217204571,0.9081196784973145,0.09510253369808197,0.0006999999168328941,7,639,
,,,,7,639,0.011682742275297642
0.0039680153131484985,0.9143239855766296,0.09653476625680923,0.0006999999168328941,8,719,
,,,,8,719,0.010283345356583595
0.003951601218432188,0.9341537952423096,0.10521010309457779,0.0006999999168328941,9,799,
,,,,9,799,0.009814991615712643
0.003945839125663042,0.925750732421875,0.10917222499847412,0.0006999999168328941,10,879,
,,,,10,879,0.009666401892900467
0.003946603741496801,0.9371455907821655,0.10861588269472122,0.0004900000640191138,11,959,
,,,,11,959,0.00941892247647047
0.003944818861782551,0.9703502655029297,0.1119670644402504,0.0004900000640191138,12,1039,
,,,,12,1039,0.009080639109015465
0.003941781353205442,0.9668670892715454,0.11286470293998718,0.0004900000640191138,13,1119,
,,,,13,1119,0.008945595473051071
0.003934513311833143,0.9711216688156128,0.11579751968383789,0.0004900000640191138,14,1199,
,,,,14,1199,0.008830212987959385
0.00393363693729043,0.9667605757713318,0.11452717334032059,0.0003429999924264848,15,1279,
,,,,15,1279,0.008740196004509926
0.003925899975001812,0.9830150604248047,0.12042544782161713,0.0003429999924264848,16,1359,
,,,,16,1359,0.00851665809750557
0.003933419939130545,0.9686611890792847,0.12062682956457138,0.0003429999924264848,17,1439,
,,,,17,1439,0.008596508763730526
0.003923422656953335,0.971817672252655,0.12211163341999054,0.0003429999924264848,18,1519,
,,,,18,1519,0.008519639261066914
0.003918790724128485,0.9677764177322388,0.1238074079155922,0.00024009999469853938,19,1599,
,,,,19,1599,0.008482604287564754
0.003925281576812267,0.9699482321739197,0.12472324818372726,0.00024009999469853938,20,1679,
,,,,20,1679,0.008278152905404568
0.0039185513742268085,0.9822525382041931,0.12580132484436035,0.00024009999469853938,21,1759,
,,,,21,1759,0.008295547217130661
0.003920172806829214,0.9747933149337769,0.12617115676403046,0.00024009999469853938,22,1839,
,,,,22,1839,0.008312464691698551
0.00391662260517478,0.9744734168052673,0.1260514259338379,0.00016806999337859452,23,1919,
,,,,23,1919,0.00827721692621708
0.003917434718459845,0.9775386452674866,0.12726466357707977,0.00016806999337859452,24,1999,
,,,,24,1999,0.008118042722344398
0.00390632264316082,0.9757927060127258,0.12786568701267242,0.00016806999337859452,25,2079,
,,,,25,2079,0.00819486752152443
0.003907494246959686,0.9671612977981567,0.12806522846221924,0.00016806999337859452,26,2159,
,,,,26,2159,0.008144347928464413
0.0038958655204623938,0.9684162139892578,0.13057100772857666,0.00011764899682020769,27,2239,
,,,,27,2239,0.008129377849400043
0.003915620967745781,0.9664148688316345,0.12914645671844482,0.00011764899682020769,28,2319,
,,,,28,2319,0.00804529432207346
0.003915263805538416,0.9804401993751526,0.12874916195869446,0.00011764899682020769,29,2399,
,,,,29,2399,0.008038111962378025
